Longitude,Latitude,Actual_UHI,Predicted_UHI,Correct
-70.723825,-33.38033667,High,High,True
-70.72398,-33.38062667,High,High,True
-70.72394833,-33.38098167,High,Medium,False
-70.72392167,-33.38127333,High,High,True
-70.72391333,-33.38155833,High,High,True
-70.7239,-33.381945,High,High,True
-70.72386167,-33.38235167,High,High,True
-70.72384667,-33.38267167,High,High,True
-70.72386333,-33.38302167,High,High,True
-70.72393,-33.38342333,Medium,High,False
-70.72345333,-33.38348167,Medium,High,False
-70.723135,-33.38344333,High,High,True
-70.72276167,-33.38341333,Medium,High,False
-70.72237667,-33.38338333,High,High,True
-70.72195833,-33.383355,High,High,True
-70.72148667,-33.38330333,High,High,True
-70.72111667,-33.38324333,High,High,True
-70.720835,-33.38318167,High,High,True
-70.72042167,-33.383085,High,High,True
-70.71992667,-33.382955,Medium,High,False
-70.71951667,-33.38283333,Medium,High,False
-70.71917167,-33.38273833,High,High,True
-70.71881333,-33.38264,High,Medium,False
-70.71846333,-33.382565,High,High,True
-70.71848167,-33.38223833,High,Low,False
-70.71835833,-33.38186,High,Medium,False
-70.71825167,-33.38156667,Medium,High,False
-70.71814,-33.38127167,High,Medium,False
-70.71801333,-33.38096667,High,High,True
-70.717935,-33.38057667,High,High,True
-70.71793333,-33.38020667,Medium,High,False
-70.71808833,-33.37981,Medium,High,False
-70.71823167,-33.37943,High,High,True
-70.71837333,-33.37909833,High,High,True
-70.71853833,-33.37876167,High,High,True
-70.718755,-33.378415,Medium,High,False
-70.71856167,-33.37798833,Medium,High,False
-70.71831,-33.37766667,Medium,High,False
-70.71804667,-33.377365,Medium,High,False
-70.717785,-33.37703,Medium,High,False
-70.717535,-33.376695,High,High,True
-70.71726667,-33.376385,High,High,True
-70.71701333,-33.37607,High,High,True
-70.71672667,-33.37572167,High,High,True
-70.71645833,-33.37540833,High,High,True
-70.71621,-33.375115,High,High,True
-70.71597333,-33.374835,High,High,True
-70.715745,-33.37457667,High,High,True
-70.715515,-33.37435333,High,High,True
-70.71516333,-33.37433333,High,High,True
-70.71473,-33.37429167,High,High,True
-70.71427667,-33.37422667,High,High,True
-70.71383833,-33.374155,High,High,True
-70.71335667,-33.37405667,High,High,True
-70.71279167,-33.373935,High,High,True
-70.71227,-33.37376833,High,High,True
-70.71179333,-33.37357667,High,High,True
-70.711265,-33.37335333,High,High,True
-70.710765,-33.37310167,High,High,True
-70.71029833,-33.37279,High,High,True
-70.70985,-33.372515,High,High,True
-70.70939333,-33.37223,High,High,True
-70.70890833,-33.37192667,Medium,High,False
-70.708465,-33.37161667,High,High,True
-70.70797167,-33.371385,Medium,High,False
-70.70749167,-33.37109333,High,High,True
-70.70705,-33.37078667,High,High,True
-70.706575,-33.37050333,High,High,True
-70.70611333,-33.370195,High,High,True
-70.70568833,-33.36995333,High,High,True
-70.70522167,-33.36986167,High,High,True
-70.70489333,-33.36958,High,High,True
-70.70445667,-33.36929833,High,High,True
-70.70403833,-33.369015,High,High,True
-70.70361167,-33.368735,High,High,True
-70.70323333,-33.36845167,High,High,True
-70.70286833,-33.36819833,High,High,True
-70.70253667,-33.36795667,Medium,High,False
-70.70243333,-33.36769167,Medium,High,False
-70.70266167,-33.36743167,Medium,High,False
-70.70295,-33.36710667,High,High,True
-70.70329,-33.36670333,High,High,True
-70.70361167,-33.36633167,High,High,True
-70.70390833,-33.36597333,Medium,High,False
-70.70417833,-33.36566833,Medium,High,False
-70.70442167,-33.36543167,Medium,High,False
-70.70477667,-33.36530333,Medium,High,False
-70.70521333,-33.36536667,High,High,True
-70.70556167,-33.36544333,High,High,True
-70.78102333,-33.367725,High,High,True
-70.69321059,-33.53408963,Medium,Medium,True
-70.69681685,-33.5348299,Medium,Medium,True
-70.71576667,-33.52783917,Medium,Medium,True
-70.71794604,-33.52701688,Medium,Medium,True
-70.73984042,-33.51893417,Medium,Medium,True
-70.75199172,-33.52481889,Medium,Low,False
-70.73709917,-33.53674292,Medium,Medium,True
-70.73920828,-33.53929117,High,Low,False
-70.73975681,-33.53990347,Medium,Medium,True
-70.74109794,-33.54140289,Low,Low,True
-70.74256958,-33.54311792,Medium,High,False
-70.71254958,-33.55881167,Medium,Low,False
-70.71085583,-33.55916917,Medium,Medium,True
-70.71255333,-33.5741375,Medium,Low,False
-70.70131382,-33.57306403,High,High,True
-70.70548851,-33.58910158,Medium,Medium,True
-70.70444944,-33.58987639,Medium,Medium,True
-70.70321847,-33.59016667,Low,Low,True
-70.70286514,-33.59007375,Medium,High,False
-70.69695854,-33.58297958,Medium,Medium,True
-70.68656806,-33.56876972,Medium,Medium,True
-70.67586292,-33.55533792,Medium,Medium,True
-70.67392422,-33.55285,High,Low,False
-70.68471042,-33.53972417,Medium,Medium,True
-70.69276333,-33.5353775,Low,High,False
-70.69350167,-33.53419667,Medium,Medium,True
-70.69385833,-33.53406833,Medium,Medium,True
-70.694215,-33.53393,Medium,Medium,True
-70.694575,-33.533805,Medium,Low,False
-70.69493167,-33.53367,Medium,Medium,True
-70.69528667,-33.533545,Medium,Medium,True
-70.69567833,-33.53339667,Medium,Medium,True
-70.69604167,-33.53347,Medium,Medium,True
-70.696195,-33.533735,Medium,Medium,True
-70.69643167,-33.534095,Low,Low,True
-70.69665,-33.53452167,Medium,Medium,True
-70.69722667,-33.53477667,Medium,Low,False
-70.69772,-33.53457667,Medium,Medium,True
-70.698175,-33.53440833,Medium,Medium,True
-70.698585,-33.53426,Low,Medium,False
-70.69892333,-33.53412167,Medium,Medium,True
-70.69927333,-33.53400333,Medium,Medium,True
-70.6996,-33.533875,Medium,Medium,True
-70.69992833,-33.53375,Low,Low,True
-70.70033833,-33.53359667,Medium,Medium,True
-70.70071333,-33.53346167,Low,Low,True
-70.70108667,-33.53331333,Medium,Medium,True
-70.70150667,-33.53317167,Medium,Medium,True
-70.70205167,-33.53298333,Low,Low,True
-70.70256,-33.53280333,Low,Low,True
-70.70309833,-33.532635,Low,Low,True
-70.70356167,-33.53247333,Medium,Medium,True
-70.70387167,-33.53236667,Medium,Medium,True
-70.70426833,-33.53220333,Medium,Low,False
-70.70474833,-33.532025,Low,Low,True
-70.70514833,-33.53189,Low,Low,True
-70.70558333,-33.53173167,Medium,Medium,True
-70.70612,-33.53153,Medium,Medium,True
-70.706685,-33.53136167,Medium,Medium,True
-70.707225,-33.53106667,Medium,Low,False
-70.70777167,-33.530845,Medium,Medium,True
-70.70830667,-33.53061833,Medium,Medium,True
-70.708875,-33.53042667,Medium,Medium,True
-70.70942833,-33.53021667,Medium,Medium,True
-70.70997833,-33.530025,Medium,Low,False
-70.71049333,-33.52982667,Medium,Medium,True
-70.71096333,-33.52964167,Medium,Medium,True
-70.7115,-33.52946667,Low,Low,True
-70.71203,-33.52929167,Low,Low,True
-70.712595,-33.52907167,Low,Low,True
-70.71316167,-33.52888,Low,Low,True
-70.71372833,-33.52865667,Low,Low,True
-70.71431667,-33.52844333,Low,Low,True
-70.71487667,-33.52824167,Low,Low,True
-70.71532667,-33.52801,Low,Low,True
-70.715655,-33.52790167,Low,Medium,False
-70.716055,-33.527725,Medium,Medium,True
-70.71648,-33.52756833,Medium,Medium,True
-70.71694167,-33.52738333,Medium,Medium,True
-70.71743833,-33.52720667,Medium,Medium,True
-70.71781667,-33.527075,Medium,Medium,True
-70.71819333,-33.52692667,Medium,Medium,True
-70.71855167,-33.52680833,Medium,Medium,True
-70.71897667,-33.52667333,Medium,Medium,True
-70.719445,-33.52653,Low,Low,True
-70.71993167,-33.52634167,Low,Low,True
-70.72047,-33.52614167,Medium,Medium,True
-70.72104167,-33.52591667,Medium,Medium,True
-70.72164833,-33.52570833,Low,Low,True
-70.72224333,-33.52548667,Medium,Medium,True
-70.72284833,-33.52527167,Medium,Low,False
-70.72333833,-33.525075,Low,Low,True
-70.72386833,-33.52486333,Low,Low,True
-70.72440333,-33.524645,Low,Low,True
-70.72496,-33.52441333,Medium,Medium,True
-70.72551,-33.52421333,Low,Medium,False
-70.72601833,-33.52403667,Medium,Medium,True
-70.72655667,-33.52384167,Medium,Medium,True
-70.727135,-33.52362667,Medium,Medium,True
-70.72776833,-33.52340667,Medium,Medium,True
-70.72844667,-33.52315333,Medium,Medium,True
-70.72913667,-33.52290333,Medium,Medium,True
-70.72974833,-33.52268333,Medium,Medium,True
-70.73039833,-33.52245667,Medium,Medium,True
-70.73104833,-33.52220833,Medium,Medium,True
-70.73168667,-33.52197833,Medium,Low,False
-70.73232,-33.52175167,Medium,Medium,True
-70.732915,-33.52150167,Medium,Medium,True
-70.73352667,-33.52127833,Medium,Low,False
-70.7341,-33.521055,Low,Low,True
-70.734665,-33.52084167,Low,Low,True
-70.73523167,-33.52065,Medium,Medium,True
-70.73579667,-33.52045667,Medium,Medium,True
-70.73635333,-33.52024,Medium,Medium,True
-70.73691333,-33.52002833,Medium,Medium,True
-70.73747167,-33.51981333,Medium,Medium,True
-70.73802667,-33.51955167,Medium,Medium,True
-70.73859667,-33.51937667,High,Low,False
-70.739135,-33.51917833,Medium,Medium,True
-70.73957,-33.51903333,Medium,Medium,True
-70.73997167,-33.51889167,Medium,Medium,True
-70.74034333,-33.51882833,High,Medium,False
-70.74074,-33.51885667,Medium,Medium,True
-70.74117667,-33.518955,Medium,Medium,True
-70.74160333,-33.519135,Medium,Medium,True
-70.74211333,-33.519385,Medium,Low,False
-70.74262833,-33.51966833,Medium,Medium,True
-70.74311667,-33.51992,Medium,Medium,True
-70.74362667,-33.5202,Low,Medium,False
-70.74416167,-33.52048667,Low,Low,True
-70.74471333,-33.52080167,Medium,Low,False
-70.74527167,-33.521105,Medium,Low,False
-70.74583333,-33.52139667,Medium,Medium,True
-70.74634833,-33.52168167,Low,Low,True
-70.74682333,-33.521955,Medium,Medium,True
-70.74727167,-33.522205,Medium,Medium,True
-70.74776667,-33.52246833,Medium,Medium,True
-70.74828667,-33.522745,Medium,Medium,True
-70.74880167,-33.52304,Medium,Medium,True
-70.74935,-33.52332167,Low,Low,True
-70.74990333,-33.52359,Low,Low,True
-70.75039833,-33.52393333,Low,Medium,False
-70.75089833,-33.52422667,Low,Low,True
-70.75133833,-33.52448667,Medium,Low,False
-70.75167167,-33.52465833,Medium,Medium,True
-70.75164333,-33.52552667,Medium,Medium,True
-70.75144833,-33.52577667,Medium,Medium,True
-70.75121333,-33.52606833,Medium,Medium,True
-70.75098167,-33.52635833,Medium,Low,False
-70.75077667,-33.52664167,Medium,Medium,True
-70.75057667,-33.52694667,Medium,Medium,True
-70.75034833,-33.527245,Medium,Medium,True
-70.75008167,-33.52757667,Medium,Medium,True
-70.749835,-33.527885,Medium,Medium,True
-70.749565,-33.528235,Medium,Medium,True
-70.749325,-33.52857333,Medium,Low,False
-70.74914833,-33.52882333,Medium,Medium,True
-70.74882667,-33.52901333,Medium,Medium,True
-70.74853667,-33.52920667,Low,Low,True
-70.74828167,-33.52938,Low,Low,True
-70.74799167,-33.52956333,Low,Low,True
-70.74767833,-33.52976167,Medium,Medium,True
-70.74739167,-33.529955,Medium,Low,False
-70.74709,-33.53014833,Medium,Medium,True
-70.74680667,-33.53032333,Medium,Medium,True
-70.74650667,-33.53052333,Medium,Medium,True
-70.74619833,-33.53071333,Low,Low,True
-70.74590833,-33.53090167,Low,Low,True
-70.74552333,-33.53116167,Low,Low,True
-70.74514833,-33.53142,Low,Medium,False
-70.74489667,-33.531585,Low,Low,True
-70.744605,-33.53177667,Low,Low,True
-70.74434,-33.53197667,Low,Low,True
-70.744075,-33.53213333,Low,Low,True
-70.74376333,-33.53234167,Low,Low,True
-70.74339833,-33.53259,Medium,Low,False
-70.743135,-33.53275333,Medium,Medium,True
-70.74283333,-33.532955,Low,Low,True
-70.74253333,-33.53315167,Low,Medium,False
-70.742255,-33.53333833,Low,Medium,False
-70.74191,-33.53356667,Low,Low,True
-70.74166833,-33.53372333,Low,Low,True
-70.74141667,-33.53390667,Low,Low,True
-70.74095,-33.53422833,Low,Low,True
-70.740585,-33.53445167,Low,Low,True
-70.74012667,-33.53474833,Low,Low,True
-70.73982833,-33.53494667,Low,Low,True
-70.73947333,-33.53516833,Medium,Medium,True
-70.73912833,-33.535395,Medium,Medium,True
-70.73877667,-33.53561833,Medium,Medium,True
-70.73842167,-33.53584833,Medium,Medium,True
-70.73813167,-33.53605,Medium,Medium,True
-70.73784333,-33.53624333,Medium,Medium,True
-70.73753167,-33.53644667,Medium,Medium,True
-70.73724333,-33.53663167,Medium,Medium,True
-70.73729,-33.53708,High,Low,False
-70.73754333,-33.53738667,Medium,Medium,True
-70.73781333,-33.53767833,Medium,Medium,True
-70.738115,-33.53799167,Medium,Medium,True
-70.7384,-33.53834833,Medium,High,False
-70.738655,-33.53864,Medium,Medium,True
-70.73892,-33.53893333,Medium,Medium,True
-70.73949167,-33.53958833,Medium,Low,False
-70.73992667,-33.54008833,Low,Low,True
-70.740085,-33.540285,Low,Low,True
-70.74029667,-33.54051167,Low,Low,True
-70.74053667,-33.54078167,Low,Low,True
-70.74083167,-33.54111333,Low,Low,True
-70.74122667,-33.54154667,Low,High,False
-70.741425,-33.54177333,Low,Low,True
-70.74164333,-33.54202,Low,Low,True
-70.741825,-33.542225,Low,Low,True
-70.74203333,-33.5425,Low,Low,True
-70.74223167,-33.54271167,Medium,Medium,True
-70.74244667,-33.54295833,Medium,Medium,True
-70.74265,-33.543445,High,High,True
-70.74233333,-33.54367167,Medium,Medium,True
-70.741955,-33.54393333,Medium,Low,False
-70.74152333,-33.54422333,Medium,Medium,True
-70.74105,-33.54453333,Medium,Medium,True
-70.74058167,-33.54485167,Low,Low,True
-70.74024833,-33.54506,Low,Low,True
-70.73990833,-33.54530833,Low,Medium,False
-70.73948333,-33.54558833,Medium,Medium,True
-70.73900667,-33.54591,Medium,Medium,True
-70.73854333,-33.54623167,Low,Low,True
-70.73806833,-33.546545,Low,High,False
-70.73761833,-33.54685167,Low,Low,True
-70.73722333,-33.54711667,Low,Low,True
-70.73686667,-33.54735,Medium,Medium,True
-70.736585,-33.547535,Medium,Medium,True
-70.73619,-33.54782333,Medium,High,False
-70.73574667,-33.54811333,Medium,Medium,True
-70.735295,-33.54843333,Medium,Medium,True
-70.73482167,-33.54872167,Medium,Medium,True
-70.73445333,-33.54898667,Medium,Medium,True
-70.73417,-33.549175,Medium,Medium,True
-70.73381833,-33.549425,Medium,Medium,True
-70.73340833,-33.549705,Medium,Low,False
-70.73309333,-33.54991,Medium,High,False
-70.73277833,-33.55011833,Medium,Medium,True
-70.732355,-33.55038833,Medium,Medium,True
-70.73189,-33.55068833,Medium,Medium,True
-70.7315,-33.550975,Low,Medium,False
-70.73122667,-33.55116,Medium,Medium,True
-70.73095333,-33.551345,Medium,Low,False
-70.73062833,-33.551575,Medium,Medium,True
-70.73033667,-33.55162667,High,High,True
-70.73008667,-33.55139,Medium,Medium,True
-70.72960667,-33.55158167,Medium,Medium,True
-70.72932333,-33.55176167,Medium,Medium,True
-70.729065,-33.55190333,Medium,Medium,True
-70.72856333,-33.55203333,High,Low,False
-70.72826167,-33.55241,High,High,True
-70.72846667,-33.552695,High,High,True
-70.72846667,-33.55302333,Medium,Medium,True
-70.72822,-33.55315667,Medium,Medium,True
-70.72783167,-33.55336667,Medium,Medium,True
-70.72755167,-33.55351833,Medium,Medium,True
-70.72720167,-33.55370333,Medium,Medium,True
-70.726845,-33.55388833,Medium,Medium,True
-70.72651,-33.55405667,Medium,Low,False
-70.72614833,-33.554245,Low,Low,True
-70.72576667,-33.55443167,Low,Low,True
-70.72538667,-33.55462,Low,Low,True
-70.725015,-33.55480833,Low,Medium,False
-70.724655,-33.555,Low,Medium,False
-70.72427,-33.55518667,Low,Medium,False
-70.72389833,-33.55537,Low,Low,True
-70.72357333,-33.55552833,Low,Low,True
-70.72326,-33.55567833,Low,Low,True
-70.72294833,-33.55591167,Low,Low,True
-70.72266667,-33.55606667,Low,Low,True
-70.722345,-33.55623833,Low,Low,True
-70.72205,-33.55635,Medium,Low,False
-70.72173,-33.55646333,Medium,Low,False
-70.72141,-33.55659333,Medium,Medium,True
-70.72109333,-33.55672,Medium,Low,False
-70.72067667,-33.55685167,Medium,Medium,True
-70.72034167,-33.557,High,High,True
-70.71995167,-33.55716667,Medium,Low,False
-70.71955333,-33.55732833,Medium,Low,False
-70.71917833,-33.55746333,Medium,Low,False
-70.71880833,-33.557605,Medium,Medium,True
-70.71843333,-33.55774167,Medium,Low,False
-70.71805667,-33.55788333,Low,Low,True
-70.71766167,-33.55802,Low,Low,True
-70.71731833,-33.55810667,Medium,Low,False
-70.71696833,-33.558145,Medium,Medium,True
-70.716585,-33.55818667,Low,Medium,False
-70.71619,-33.55825167,Low,Medium,False
-70.71581833,-33.558315,Low,Medium,False
